
10181,JCM 22897,"['J30', 'J226']",Aspergillus japonicus aculeatus
10182,JCM 20161,['J43'],Rhodococcus erythropolis
10183,JCM 3527,"['J25', 'J30']",Candida
10184,JCM 22626,"['J30', 'J226']",Aspergillus sojae
10185,JCM 15884,['J43'],Nocardia otitidiscaviarum
10186,JCM 15664,['J346'],Acinetobacter
10187,JCM 5025,['J42'],Streptomyces lavendulae fuscus
10188,JCM 19972,['J346'],Flavisolibacter tropicus
10189,JCM 9819,['J30'],Blastophorum truncatum
10190,JCM 18882,['J26'],Brevibacterium pakistanensis
10191,JCM 6910,"['J42', 'J61']",Streptomyces puniceus
10192,JCM 15896,['J118'],Aliiglaciecola litoralis
10193,JCM 20780,['J118'],Pseudoalteromonas piscicida
10194,JCM 3944,['J12'],Enterobacter cancerogenus
10195,JCM 14684,['J22'],Herbaspirillum rubrisubalbicans
10196,JCM 17079,['J845'],Fimbriimonas ginsengisoli
10197,JCM 17153,"['J346', 'J1296']",Hylemonella gracilis
10198,JCM 17827,['J30'],Crassiperidium octosporum
10199,JCM 33047,"['J41', 'J118']",Thermus thermophilus
10200,JCM 28833,['J26'],Microbacterium shaanxiense
10201,JCM 12960,['J483'],Ethanoligenens harbinense
10202,JCM 16641,"['J30', 'J35']",Trichophyton mentagrophytes
10203,JCM 31123,['J25'],Prototheca tumulicola
10204,JCM 22603,"['J30', 'J226']",Penicillium waksmanii
10205,JCM 12790,['J30'],Metarhizium rileyi
10206,JCM 12590,"['J25', 'J30']",Cutaneotrichosporon cavernicola
10207,JCM 3596,"['J25', 'J30']",Cyberlindnera saturnus
10208,JCM 5273,"['J25', 'J30']",Udeniomyces megalosporus
10209,JCM 19989,['J1074'],Calculibacillus koreensis
10210,JCM 3962,['J12'],Yokenella regensburgei
10211,JCM 8117,"['J25', 'J30']",Rhodotorula mucilaginosa
10212,JCM 10375,['J58'],Streptomyces
10213,JCM 34323,"['J346', 'J839']",Chitinimonas arctica
10214,JCM 3687,"['J25', 'J30']",Cryptococcus uniguttulatus
10215,JCM 23026,"['J30', 'J148']",Nectria cinnabarina
10216,JCM 17585,['J14'],Bacteroides fragilis
10217,JCM 22736,"['J30', 'J226']",Penicillium glabrum
10218,JCM 10579,"['J25', 'J30']",Derxomyces waltii
10219,JCM 31363,['J118'],Rhizobium
10220,JCM 7533,"['J25', 'J30']",Clavispora lusitaniae
10221,JCM 11748,"['J25', 'J30']",Rhodotorula pinicola
10222,JCM 30026,"['J74', 'J346', 'J443']",Chitinophaga qingshengii
10223,JCM 13452,['J386'],Mycolicibacter arupensis
10224,JCM 9702,['J58'],Streptomyces
10225,JCM 16296,"['J25', 'J30']",Sporobolomyces
10226,JCM 8677,['J13'],Lacticaseibacillus casei
10227,JCM 39054,"['J30', 'J343']",Simplicillium spumae
10228,JCM 22358,"['J30', 'J226']",Aspergillus miyakoensis
10229,JCM 12913,['J30'],Strossmayeria bakeriana
10230,JCM 9452,"['J25', 'J30']",Yamadazyma mexicanum
10231,JCM 14682,['J22'],Pantoea ananatis
10232,JCM 22319,"['J30', 'J226']",Aspergillus awamori minimus
10233,JCM 19533,['J118'],Maribacter pelagius
10234,JCM 22533,"['J30', 'J226']",Penicillium corylophilum
10235,JCM 1013,"['J13', 'J25', 'J30', 'J84']",Lactobacillus
10236,JCM 11746,"['J25', 'J30']",Cystobasidium pinicola
10237,JCM 12745,"['J30', 'J226']",Aspergillus sclerotiorum
10238,JCM 11784,"['J30', 'J148']",Cladosporium macrocarpum
10239,JCM 8261,"['J25', 'J30']",Schizosaccharomyces octosporus
10240,JCM 19622,"['J30', 'J31']",Mariannaea elegans punicea
10241,JCM 33036,['J118'],Egicoccus halophilus
10242,JCM 3856,['J22'],Xanthomonas
10243,JCM 3654,"['J25', 'J30']",Yamadazyma scolyti
10244,JCM 13987,['J75'],Pseudomonas veronii
10245,JCM 9213,['J30'],Verticillium bulbillosum
10246,JCM 15451,"['J25', 'J30']",Ambrosiozyma kamigamensis
10247,JCM 2298,"['J25', 'J30', 'J148', 'J226']",Meyerozyma caribbica
10248,JCM 15327,['J30'],Sarocladium kiliense
10249,JCM 2921,['J30'],Sporothrix catenata
10250,JCM 20720,['J22'],Achromobacter piechaudii
10251,JCM 6430,"['J14', 'J84']",Acidipropionibacterium
10252,JCM 32636,['J118'],Devosia indica
10253,JCM 8768,"['J25', 'J30']",Phyllozyma coprosmicola
10254,JCM 19855,['J346'],Sphingomonas arantia
10255,JCM 14683,['J22'],Kosakonia cowanii
10256,JCM 8242,"['J25', 'J30']",Sporobolomyces
10257,JCM 2027,"['J68', 'J597', 'J598']",Pediococcus
10258,JCM 16518,['J804'],Nocardioides
10259,JCM 10812,"['J25', 'J30']",Tetrapisispora nanseiensis
10260,JCM 18150,['J644'],Brevundimonas abyssalis
10261,JCM 8120,"['J25', 'J30']",Zygoascus tannicolus
10262,JCM 7520,['J28'],Sphingomonas parapaucimobilis
10263,JCM 14992,"['J25', 'J30']",Ambrosiozyma neoplatypodis
10264,JCM 28313,['J475'],Paenibacillus
10265,JCM 18053,['J346'],Prosthecobacter algae
10266,JCM 4691,['J42'],Streptomyces violaceoruber
10267,JCM 11325,['J33'],Wallemia sebi
10268,JCM 22335,"['J30', 'J226']",Aspergillus tamarii
10269,JCM 10483,['J43'],Streptomyces
10270,JCM 5432,['J22'],Pseudomonas fragi
10271,JCM 31334,['J1130'],Dorea longicatena
10272,JCM 20950,['J22'],Shewanella putrefaciens
10273,JCM 3400,"['J14', 'J50', 'J66']",Streptomyces
10274,JCM 5380,['J22'],Pseudomonas fragi
10275,JCM 13542,['J30'],Massariosphaeria megaspora
10276,JCM 11331,['J30'],Tremella fuciformis
10277,JCM 10961,"['J14', 'J282']",Eikenella corrodens
10278,JCM 20020,['J118'],Vibrio metschnikovii
10279,JCM 12425,['J13'],Fructilactobacillus sanfranciscensis
10280,JCM 1625,"['J25', 'J27', 'J30']",Issatchenkia orientalis
10281,JCM 16499,"['J25', 'J30']",Cyberlindnera rhizosphaerae
10282,JCM 10811,"['J25', 'J30']",Tetrapisispora nanseiensis
10283,JCM 18274,['J118'],Flaviramulus aquimarinus
10284,JCM 7881,['J141'],Streptococcus
10285,JCM 31647,['J30'],Trichoderma aggressivum europaeum
10286,JCM 21326,"['J346', 'J739']",Flavobacterium columnare
10287,JCM 2462,"['J25', 'J30']",Debaryomyces hansenii
10288,JCM 31094,['J118'],Sulfitobacter pontiacus fungiae
10289,JCM 19060,['J488'],Oceanobacillus
10290,JCM 20447,['J17'],Aerococcus urinaeequi
10291,JCM 12758,"['J30', 'J226']",Aspergillus wentii
10292,JCM 16844,['J118'],Algibacter
10293,JCM 12724,"['J30', 'J226']",Aspergillus fumigatus
10294,JCM 22791,"['J30', 'J226']",Eupenicillium ludwigii
10295,JCM 6127,['J12'],Escherichia coli
10296,JCM 14628,['J30'],Termitomyces
10297,JCM 6135,"['J25', 'J30']",Hannaella oryzae
10298,JCM 3576,"['J25', 'J30']",Issatchenkia orientalis
10299,JCM 16638,"['J30', 'J35']",Trichophyton mentagrophytes
10300,JCM 8940,"['J111', 'J162']",Lactobacillus kefiranofaciens kefirgranum
10301,JCM 14177,['J75'],Pseudomonas aeruginosa
10302,JCM 30446,['J475'],Bacillus subtilis
10303,JCM 20955,['J22'],Shewanella putrefaciens
10304,JCM 16838,['J30'],Muscodor cinnamomi
10305,JCM 7300,"['J14', 'J84']",Clostridium septicum
10306,JCM 10265,"['J25', 'J30']",Middelhovenomyces tepae
10307,JCM 9053,"['J25', 'J30']",Leucosporidium scottii
10308,JCM 10934,['J168'],Haloterrigena
10309,JCM 8922,"['J25', 'J30']",Middelhovenomyces petrohuensis
10310,JCM 28644,['J22'],Rhizobium
10311,JCM 30211,['J30'],Pythium brachiatum
10312,JCM 7253,"['J25', 'J30']",Myxozyma geophila
10313,JCM 19430,['J30'],Trematosphaeria pertusa
10314,JCM 2733,['J30'],Botryosphaeria dothidea
10315,JCM 15907,['J469'],Porphyromonas gingivicanis
10316,JCM 10713,['J41'],Vibrio
10317,JCM 4951,"['J42', 'J66']",Streptomyces
10318,JCM 16299,"['J25', 'J30']",Sporobolomyces koalae
10319,JCM 28736,"['J26', 'J28']",Promicromonospora
10320,JCM 16036,['J853'],Fructilactobacillus florum
10321,JCM 19803,['J118'],Pseudooceanicola flagellatus
10322,JCM 33729,['J43'],Lentzea indica
10323,JCM 39143,['J30'],Cladobotryum tchimbelense
10324,JCM 21178,['J598'],Gluconobacter oxydans
10325,JCM 33046,['J41'],Rhodothermus marinus
10326,JCM 7311,"['J14', 'J84']",Clostridium septicum
10327,JCM 14690,['J475'],Microbacterium
10328,JCM 7061,"['J13', 'J14', 'J84']",Bifidobacterium pseudolongum pseudolongum
10329,JCM 28670,"['J26', 'J28']",Herbiconiux
10330,JCM 10147,"['J30', 'J148']",Niesslia exosporioides
10331,JCM 31997,['J346'],Spirosoma gilvum
10332,JCM 18333,['J932'],Oscillibacter ruminantium
10333,JCM 2226,"['J30', 'J226']",Aspergillus gymnosardae
10334,JCM 2399,['J12'],Acidovorax konjaci
10335,JCM 31219,['J118'],Flavobacterium crassostreae
10336,JCM 20667,['J12'],Alcaligenes faecalis faecalis
10337,JCM 8771,"['J25', 'J30']",Symmetrospora gracilis
10338,JCM 8645,['J13'],Lentilactobacillus farraginis
10339,JCM 20111,['J75'],Pseudomonas putida
10340,JCM 28752,['J30'],Talaromyces minioluteus
10341,JCM 18966,['J118'],Gracilibacillus
10342,JCM 16082,['J118'],Gangjinia marincola
10343,JCM 15139,['J118'],Aliiglaciecola lipolytica
10344,JCM 28284,['J22'],Devosia
10345,JCM 30167,['J527'],Streptomyces alkalithermotolerans
10346,JCM 10352,['J13'],Leuconostoc pseudomesenteroides
10347,JCM 5712,"['J25', 'J30']",Udeniomyces megalosporus
10348,JCM 19129,['J82'],Nesterenkonia rhizosphaerae
10349,JCM 18965,['J402'],Halococcus sediminicola
10350,JCM 1827,"['J25', 'J30', 'J118', 'J968']",Candida sonorensis
10351,JCM 23068,['J30'],Acremonium atrogriseum
10352,JCM 12424,['J13'],Fructilactobacillus sanfranciscensis
10353,JCM 10566,"['J25', 'J30']",Candida mesenterica
10354,JCM 19162,['J346'],Flavobacterium panacisoli
10355,JCM 30477,['J168'],Haloarcula
10356,JCM 17233,['J842'],Sphingobium
10357,JCM 6811,['J12'],Empedobacter brevis
10358,JCM 28826,['J22'],Ochrobactrum pituitosum
10359,JCM 3909,"['J25', 'J30']",Magnusiomyces capitatus
10360,JCM 8345,['J68'],Lactiplantibacillus plantarum plantarum
10361,JCM 19513,['J118'],Pseudomonas hussainii
10362,JCM 33009,['J14'],Fusobacterium pseudoperiodonticum
10363,JCM 32652,['J25'],Rhodotorula sphaerocarpa
10364,JCM 28351,['J30'],Burgoa anomala
10365,JCM 30113,['J346'],Flavobacterium procerum
10366,JCM 12892,['J168'],Halococcus hamelinensis
10367,JCM 39022,['J343'],Mortierella
10368,JCM 18619,['J30'],Pochonia chlamydosporia spinulospora
10369,JCM 8489,['J150'],Sordaria fimicola
10370,JCM 22167,"['J25', 'J30']",Pichia occidentalis
10371,JCM 31183,['J118'],Paenibacillus crassostreae
10372,JCM 7421,"['J25', 'J30']",Galactomyces candidus
10373,JCM 33429,['J443'],Pseudomonas citronellolis
10374,JCM 10156,['J30'],Exobasidium japonicum
10375,JCM 6829,['J22'],Rhodococcus hoagii
10376,JCM 6106,['J22'],Kurthia gibsonii
10377,JCM 6865,"['J25', 'J30']",Bensingtonia ciliata
10378,JCM 16779,"['J30', 'J148']",Raffaelea quercivora
10379,JCM 2338,"['J25', 'J30']",Yarrowia lipolytica
10380,JCM 22556,"['J30', 'J226']",Talaromyces kendrickii
10381,JCM 22235,"['J32', 'J226']",Aspergillus manginii
10382,JCM 18620,['J30'],Pochonia rubescens
10383,JCM 16689,"['J30', 'J148']",Sphaerostilbella micropori
10384,JCM 31956,['J30'],Oidiodendron
10385,JCM 32051,['J118'],Amylibacter lutimaris
10386,JCM 21370,['J74'],Tistrella mobilis
10387,JCM 16670,['J857'],Clostridium ultunense
10388,JCM 2900,"['J25', 'J30']",Candida albicans
10389,JCM 16965,"['J30', 'J148']",Prosthemium orientale
10390,JCM 10264,['J41'],Shewanella benthica
10391,JCM 2623,['J12'],Citrobacter freundii
10392,JCM 18382,['J804'],Bradyrhizobium
10393,JCM 11118,"['J30', 'J148', 'J332']",Fusarium
10394,JCM 14461,['J297'],Vulcanisaeta distributa
10395,JCM 1814,"['J25', 'J30', 'J346']",Clavispora lusitaniae
10396,JCM 8149,"['J14', 'J84']",Clostridium septicum
10397,JCM 32433,"['J26', 'J28', 'J256']",Corynebacterium nasicanis
10398,JCM 5725,"['J25', 'J30']",Bullera alba
10399,JCM 7488,"['J25', 'J30']",Sporobolomyces ruberrimus
10400,JCM 10750,"['J30', 'J148']",Gliocladium
10401,JCM 15680,['J26'],Leifsonia soli
10402,JCM 6072,['J26'],Staphylococcus piscifermentans
10403,JCM 8183,['J30'],Tubercularia lateritia
10404,JCM 11741,"['J25', 'J30']",Filobasidium oeirense
10405,JCM 10730,"['J25', 'J30']",Candida tammaniensis
10406,JCM 21698,['J596'],Halolactibacillus halophilus
10407,JCM 5984,"['J25', 'J30']",Derxomyces pseudohuiaensis
10408,JCM 32474,['J574'],Halovenus carboxidivorans
10409,JCM 15341,['J30'],Fusarium
10410,JCM 20225,"['J12', 'J22']",Enterobacter cloacae
10411,JCM 6497,"['J14', 'J84']",Cutibacterium granulosum
10412,JCM 8077,['J30'],Parascedosporium putredinis
10413,JCM 32849,['J14'],Alistipes onderdonkii vulgaris
10414,JCM 30194,['J1046'],Bacillus
10415,JCM 8946,"['J111', 'J162']",Lactobacillus kefiranofaciens kefirgranum
10416,JCM 20361,['J22'],Flavobacterium
10417,JCM 28846,['J475'],Bacillus cereus
10418,JCM 32962,['J1232'],Halobacteriovorax vibrionivorans
10419,JCM 15585,['J118'],Fretibacter rubidus
10420,JCM 8329,['J32'],Wallemia sebi
10421,JCM 18798,['J443'],Pseudomonas putida
10422,JCM 28256,['J475'],Agromyces
10423,JCM 17742,['J118'],Kordiimonas aestuarii
10424,JCM 12915,['J30'],Marasmius maximus
10425,JCM 1601,"['J25', 'J30']",Candida viswanathii
10426,JCM 21456,['J596'],Marinilactibacillus psychrotolerans
10427,JCM 30433,['J346'],Hydrogenophaga luteola
10428,JCM 6504,"['J14', 'J84']",Lancefieldella parvula
10429,JCM 8509,"['J13', 'J14']",Bifidobacterium ruminantium
10430,JCM 2401,['J12'],Pseudomonas ficuserectae
10431,JCM 14561,['J153'],Malassezia caprae
10432,JCM 12061,"['J30', 'J148']",Hypocrea schweinitzii
10433,JCM 18155,['J811'],Pyrococcus abyssi
10434,JCM 6058,['J26'],Staphylococcus piscifermentans
10435,JCM 9759,['J30'],Speiropsis pedatospora
10436,JCM 10813,"['J25', 'J30']",Tetrapisispora arboricola
10437,JCM 22722,['J30'],Nomuraea atypicola
10438,JCM 9433,"['J25', 'J30']",Starmerella sorbosivorans
10439,JCM 13171,"['J30', 'J148']",Triplosphaeria acuta
10440,JCM 12042,"['J30', 'J148']",Hypocrea nigricans
10441,JCM 3237,"['J26', 'J41', 'J43', 'J118', 'J346']",Nocardiopsis
10442,JCM 13187,['J118'],Shewanella pneumatophori
10443,JCM 10068,['J22'],Pseudomonas
10444,JCM 31190,['J27'],Mucibacter soli
10445,JCM 22261,"['J30', 'J226']",Aspergillus miyakoensis
10446,JCM 19488,['J118'],Hoppeia youngheungensis
10447,JCM 31844,"['J118', 'J569']",Saccharopolyspora coralli
10448,JCM 16332,"['J30', 'J226']",Aspergillus oryzae
10449,JCM 20976,['J254'],Mesorhizobium loti
10450,JCM 9825,"['J25', 'J30']",Candida dendrica
10451,JCM 11802,"['J30', 'J148']",Trichothecium ovalisporum
10452,JCM 22801,"['J30', 'J226']",Penicillium pinophilum
10453,JCM 5632,"['J29', 'J30', 'J31', 'J226']",Aspergillus niger
10454,JCM 10818,"['J30', 'J148']",Passalora fulva
10455,JCM 14099,"['J25', 'J30']",Cryptococcus terreus
10456,JCM 16304,"['J25', 'J30']",Sporobolomyces ruberrimus
10457,JCM 32526,['J677'],Longibaculum
10458,JCM 10466,"['J30', 'J148']",Emericellopsis stolkiae
10459,JCM 20994,['J74'],Agrobacterium
10460,JCM 9028,"['J25', 'J30']",Curvibasidium cygneicollum
10461,JCM 1007,"['J13', 'J22', 'J25', 'J30', 'J84', 'J226']",Lactobacillus helveticus
10462,JCM 7299,"['J14', 'J84']",Clostridium septicum
10463,JCM 3619,"['J25', 'J30']",Cyberlindnera petersonii
10464,JCM 1737,"['J31', 'J74', 'J118', 'J346']",Aspergillus unilateralis
10465,JCM 2471,"['J22', 'J27']",Cellulosimicrobium
10466,JCM 9609,"['J25', 'J30']",Citeromyces matritensis
10467,JCM 18796,['J118'],Corallincola platygyrae
10468,JCM 4875,"['J42', 'J66']",Streptomyces laeteviolaceus
10469,JCM 2138,"['J7', 'J22', 'J79', 'J118']",Aeromonas sobria
10470,JCM 22417,"['J32', 'J226']",Aspergillus manginii
10471,JCM 3630,"['J25', 'J30']",Wickerhamomyces silvicola
10472,JCM 8856,"['J25', 'J30']",Phyllozyma linderae
10473,JCM 23097,['J30'],Colletotrichum nymphaeae
10474,JCM 3528,"['J25', 'J30']",Issatchenkia orientalis
10475,JCM 18594,['J30'],Pochonia bulbillosa
10476,JCM 13740,"['J25', 'J30']",Sporobolomyces
10477,JCM 21670,['J346'],Paracoccus koreensis
10478,JCM 8175,['J30'],Graphiola phoenicis
10479,JCM 21519,['J118'],Pseudovibrio
10480,JCM 9838,"['J25', 'J30']",Candida odintsovae
10481,JCM 13065,['J61'],Sphaerisporangium melleum
10482,JCM 17029,['J346'],Pseudomonas
10483,JCM 28742,['J30'],Cladophialophora tumulicola
10484,JCM 12600,['J118'],Roseivirga ehrenbergii
10485,JCM 18199,['J346'],Niabella ginsenosidivorans
10486,JCM 12810,"['J30', 'J31', 'J148']",Paecilomyces variotii
10487,JCM 8831,['J30'],Stilbella jaapii
10488,JCM 28680,"['J43', 'J66']",Streptomyces
10489,JCM 11981,"['J30', 'J148']",Hypocrea albofulva
10490,JCM 17859,['J118'],Aquimarina longa
10491,JCM 8916,"['J25', 'J30']",Scheffersomyces coipomensis
10492,JCM 4900,['J42'],Streptomyces lavendularectus
10493,JCM 14424,['J30'],Tetraploa
10494,JCM 2069,"['J12', 'J22', 'J27', 'J30', 'J79']",Aspergillus sojae
10495,JCM 13217,['J42'],Streptomyces vayuensis
10496,JCM 17142,"['J30', 'J226']",Penicillium
10497,JCM 9847,"['J25', 'J30']",Wickerhamomyces anomalus
10498,JCM 22723,"['J30', 'J31', 'J148', 'J226']",Rasamsonia byssochlamydoides
10499,JCM 22773,"['J30', 'J226']",Penicillium raistrickii
10500,JCM 13706,"['J25', 'J30']",Cryptococcus
10501,JCM 32860,['J1220'],Halomonas smyrnensis
10502,JCM 3075,"['J52', 'J118', 'J346']",Streptosporangium rubrum
10503,JCM 28243,['J25'],Scheffersomyces spartinae
10504,JCM 9035,"['J25', 'J30']",Rhodotorula phylloplana
10505,JCM 34261,['J256'],Cupriavidus cauae
10506,JCM 21750,['J227'],Saprospira grandis
10507,JCM 3117,"['J27', 'J57', 'J346', 'J443', 'J475']",Nocardia
10508,JCM 30212,['J30'],Pythium junctum
10509,JCM 5389,['J22'],Pseudomonas fragi
10510,JCM 8717,"['J27', 'J156']",Enterococcus hirae
10511,JCM 21165,['J597'],Gluconacetobacter liquefaciens
10512,JCM 19208,['J75'],Bacillus mesophilum
10513,JCM 12193,['J118'],Shewanella aquimarina
10514,JCM 9686,['J30'],Pestalotiopsis
10515,JCM 18041,"['J75', 'J83']",Streptococcus troglodytae
10516,JCM 15755,['J14'],Prevotella aurantiaca
10517,JCM 28027,['J30'],Gliomastix masseei
10518,JCM 14976,['J118'],Marinomonas arctica
10519,JCM 22768,"['J30', 'J226']",Penicillium oxalicum
10520,JCM 10756,"['J30', 'J148']",Cladobotryum longiramosum
10521,JCM 14014,['J118'],Paracoccus halophilus
10522,JCM 19363,['J74'],Pedobacter seoulensis
10523,JCM 13098,"['J30', 'J148']",Stagonospora
10524,JCM 33203,['J346'],Flavisolibacter galbus
10525,JCM 13339,['J28'],Paenibacillus odorifer
10526,JCM 31263,"['J465', 'J1130']",Anaerobutyricum hallii
10527,JCM 15412,"['J25', 'J30']",Candida takamatsuzukensis
10528,JCM 31664,['J475'],Bacillus piscis
10529,JCM 7163,['J12'],Edwardsiella tarda
10530,JCM 5950,"['J25', 'J30']",Rhodotorula taiwanensis
10531,JCM 21014,"['J124', 'J436']",Myxococcus fulvus
10532,JCM 21911,"['J25', 'J30']",Pichia membranifaciens
10533,JCM 20170,['J43'],Rhodococcus erythropolis
10534,JCM 21336,['J118'],Moritella
10535,JCM 8909,['J30'],Bionectria ochroleuca
10536,JCM 9898,['J30'],Exidiopsis plumbescens
10537,JCM 16621,['J346'],Limnohabitans
10538,JCM 6933,['J30'],Capnobotryella renispora
10539,JCM 22963,"['J33', 'J226']",Aspergillus penicillioides
10540,JCM 1520,"['J25', 'J30']",Candida glaebosa
10541,JCM 31236,['J475'],Pullulanibacillus camelliae
10542,JCM 1542,"['J25', 'J30', 'J118', 'J386']",Candida albicans
10543,JCM 23054,"['J32', 'J33']",Aspergillus ruber
10544,JCM 2118,"['J13', 'J25', 'J30', 'J118', 'J598']",Candida saitoana
10545,JCM 13075,"['J30', 'J148']",Leptosphaeria galiorum
10546,JCM 10328,"['J25', 'J30']",Sporobolomyces ogasawarensis
10547,JCM 8116,"['J25', 'J30']",Rhodotorula mucilaginosa
10548,JCM 31352,['J118'],Nautella
10549,JCM 1852,"['J30', 'J32', 'J118', 'J148', 'J181', 'J569']",Aspergillus caesiellus
10550,JCM 22476,['J30'],Mucor circinelloides
10551,JCM 25125,"['J709', 'J710']",Kozakia baliensis
10552,JCM 4991,"['J50', 'J66']",Streptomyces
10553,JCM 10518,"['J13', 'J14']",Clostridium
10554,JCM 7033,"['J13', 'J14', 'J84']",Bifidobacterium thermophilum
10555,JCM 21782,['J443'],Myroides pelagicus
10556,JCM 9154,['J181'],Bacillus
10557,JCM 1069,"['J13', 'J25', 'J30', 'J74', 'J84', 'J242']",Lentilactobacillus buchneri
10558,JCM 20641,['J12'],Achromobacter denitrificans
10559,JCM 14144,"['J30', 'J148']",Massarina microspora
10560,JCM 4918,['J45'],Streptomyces thermohygroscopicus rubiginosus
10561,JCM 20298,"['J22', 'J26', 'J475']",Brevibacterium aurantiacum
10562,JCM 3706,"['J25', 'J30']",Dipodascus ovetensis
10563,JCM 21333,['J118'],Moritella
10564,JCM 12878,"['J25', 'J30']",Bullera koratensis
10565,JCM 15988,"['J30', 'J226']",Penicillium paneum
10566,JCM 10651,"['J25', 'J30']",Kondoa thailandica
10567,JCM 6132,"['J7', 'J22']",Aeromonas hydrophila
10568,JCM 31516,['J28'],Brevibacillus brevis
10569,JCM 9709,"['J25', 'J30']",Papiliotrema pseudoalba
10570,JCM 22416,"['J32', 'J226']",Aspergillus manginii
10571,JCM 24513,['J25'],Rhodotorula
10572,JCM 9306,['J30'],Acrostalagmus annulatus
10573,JCM 17202,['J832'],Saccharospirillum
10574,JCM 2407,['J12'],Yokenella regensburgei
10575,JCM 18476,['J118'],Marinomonas fungiae
10576,JCM 15565,"['J30', 'J148']",Sphaerulina myriadea
10577,JCM 24588,['J25'],Pseudozyma hubeiensis
10578,JCM 5431,['J22'],Pseudomonas fragi
10579,JCM 18176,"['J30', 'J148']",Simplicillium minatense
10580,JCM 33701,['J75'],Bacillus aquiflavi
10581,JCM 16972,"['J30', 'J148']",Prosthemium intermedium
10582,JCM 4915,['J61'],Actinoalloteichus
10583,JCM 1045,"['J13', 'J25', 'J30', 'J32', 'J33', 'J75', 'J84', 'J118']",Ligilactobacillus salivarius
10584,JCM 18175,"['J30', 'J148']",Simplicillium cylindrosporum
10585,JCM 17242,"['J25', 'J30']",Candida pseudoflosculorum
10586,JCM 21175,['J597'],Acetobacter
10587,JCM 28060,['J30'],Penicillium paneum
10588,JCM 13100,"['J30', 'J148']",Periconia homothallica
10589,JCM 4894,['J42'],Streptomyces castaneoglobisporus
10590,JCM 21331,['J22'],Sphingomonas
10591,JCM 12977,['J14'],Phocaeicola plebeius
10592,JCM 8490,['J150'],Sordaria fimicola
10593,JCM 21241,['J75'],Erwinia aphidicola
10594,JCM 20227,"['J12', 'J22']",Enterobacter cloacae
10595,JCM 2575,['J76'],Salimicrobium album
10596,JCM 30961,['J22'],Stenotrophomonas tumulicola
10597,JCM 22898,"['J30', 'J226']",Aspergillus aculeatus
10598,JCM 15413,"['J25', 'J30']",Candida takamatsuzukensis
10599,JCM 9842,"['J25', 'J30']",Scheffersomyces insectosa
10600,JCM 30133,['J118'],Aliiglaciecola aliphaticivorans
10601,JCM 2237,"['J30', 'J226']",Aspergillus oryzae brunneus
10602,JCM 19765,['J1016'],Georgenia subflava
10603,JCM 31006,['J25'],Zygoascus polysorbophila
10604,JCM 22564,"['J30', 'J226']",Penicillium citreonigrum
10605,JCM 8643,['J13'],Lentilactobacillus farraginis
10606,JCM 14560,['J50'],Kitasatospora kazusensis
10607,JCM 20105,['J22'],Bacillus subtilis
10608,JCM 33087,['J343'],Mortierella
10609,JCM 10906,"['J25', 'J30']",Sporobolomyces carnicolor
10610,JCM 21405,['J118'],Tenacibaculum
10611,JCM 2951,"['J25', 'J30']",Candida sake
10612,JCM 10653,"['J25', 'J30']",Bensingtonia thailandica
10613,JCM 15737,['J118'],Marinomonas arenicola
10614,JCM 8508,"['J13', 'J14']",Bifidobacterium gallinarum saeculare
10615,JCM 2358,['J31'],Warcupiella spinulosa
10616,JCM 13342,['J28'],Paenibacillus
10617,JCM 11987,"['J30', 'J148']",Hypocrea lutea
10618,JCM 3347,"['J22', 'J28', 'J346', 'J443', 'J475']",Micrococcus luteus
10619,JCM 33916,['J346'],Mucilaginibacter humi
10620,JCM 1910,['J35'],Microsporum canis
10621,JCM 30530,['J118'],Halocynthiibacter arcticus
10622,JCM 16830,"['J25', 'J30']",Zygosaccharomyces siamensis
10623,JCM 28375,['J30'],Kendrickiella phycomyces
10624,JCM 9744,"['J30', 'J148']",Graphium album
10625,JCM 18246,['J42'],Streptomyces avermitilis
10626,JCM 17111,['J118'],Snuella lapsa
10627,JCM 2135,"['J12', 'J22', 'J26', 'J43', 'J75', 'J475']",Escherichia hermannii
10628,JCM 10145,"['J25', 'J30']",Hyphopichia gotoi
10629,JCM 22590,"['J30', 'J226']",Penicillium roqueforti
10630,JCM 1899,"['J35', 'J42', 'J43', 'J346']",Arthroderma fulvum
10631,JCM 7776,['J13'],Limosilactobacillus fermentum
10632,JCM 30391,['J443'],Bacillus cereus
10633,JCM 9248,['J30'],Helicodendron conglomeratum
10634,JCM 17120,['J574'],Haloarchaeobius litoreus
10635,JCM 21997,"['J25', 'J30']",Candida tropicalis
10636,JCM 23205,['J75'],Sporosarcina saromensis
10637,JCM 17957,['J22'],Rhodococcus
10638,JCM 20508,['J12'],Serratia marcescens
10639,JCM 23130,['J30'],Volutella ciliata
10640,JCM 5571,['J30'],Rhizopus oryzae
10641,JCM 13959,['J75'],Pseudomonas alcaliphila
10642,JCM 21876,"['J25', 'J30']",Schizosaccharomyces pombe
10643,JCM 7702,['J13'],Lactobacillus crispatus
10644,JCM 10344,['J254'],Bradyrhizobium japonicum
10645,JCM 14296,"['J25', 'J30']",Cryptococcus uzbekistanensis
10646,JCM 6868,['J30'],Dipodascus magnusii
10647,JCM 5423,['J22'],Pseudomonas fragi
10648,JCM 9564,"['J25', 'J30']",Vanderwaltozyma yarrowii
