Thermovum composti,['J443']
Streptomyces senoensis,['J43']
Aspergillus proliferans,"['J33', 'J118', 'J226', 'J39', 'J32']"
Ceratocystis fujiensis,"['J148', 'J30']"
Trichosporon moniliiforme,"['J25', 'J30']"
Scheffersomyces,['J25']
Halorussus rarus,['J574']
Cryptococcus antarcticus circumpolaris,"['J25', 'J30']"
Clonostachys,['J30']
Vishniacozyma globispora,"['J25', 'J30']"
Nonomuraea,"['J51', 'J202', 'J58']"
Myxozyma udenii,"['J25', 'J30']"
Phaffomyces opuntiae,"['J25', 'J30', 'J457']"
Planococcus lenghuensis,['J346']
Lophiostoma multiseptatum,['J30']
Methylobacterium currus,['J346']
Wickerhamiella azyma,"['J41', 'J30', 'J118', 'J25']"
Cryptococcus uzbekistanensis,"['J25', 'J30']"
Chloridium virescens chlamydosporum,['J30']
Candida maritima,"['J25', 'J30']"
Sphaerostilbella micropori,"['J148', 'J30']"
Pseudooceanicola antarcticus,['J118']
Psychromonas hadalis,['J41']
Actinomadura harenae,['J43']
Graphium rubrum,"['J148', 'J30']"
Penicillium concavorugulosum,"['J226', 'J30']"
Mariannaea elegans,['J30']
Alysidium resinae microsporum,"['J148', 'J30']"
Metschnikowia lunata,"['J27', 'J25', 'J30']"
Dictyosporium pseudomusae,['J30']
Oceaniovalibus guishaninsula,['J118']
Microvirgula curvata,['J346']
Pseudoclavibacter terrae,['J26']
Georgenia faecalis,['J28']
Capnocytophaga endodontalis,['J14']
Psychrobacter,"['J118', 'J139']"
Sphingomonas colocasiae,"['J74', 'J75']"
Bannozyma yamatoana,"['J25', 'J30']"
Paenibacillus albus,['J475']
Thalassococcus profundi,['J118']
Ramlibacter monticola,['J346']
Glycomyces albidus,['J51']
Aeromicrobium choanae,['J26']
Prototheca thermodurica,['J30']
Taphrina virginica,"['J25', 'J30']"
Brachybacterium,"['J475', 'J28', 'J22']"
Pedobacter aquatilis,['J346']
Mycobacteroides chelonae,['J386']
Chitinophaga humicola,['J346']
Ophiostoma polonicum,"['J148', 'J30']"
Acinetobacter oleivorans,['J22']
Albotricha acutipila,['J30']
Millerozyma phetchabunensis,"['J25', 'J30']"
Gracilibacillus oryzae,"['J488', 'J75']"
Spiromastix sugiyamae,['J30']
Komagataeibacter saccharivorans,"['J710', 'J709']"
Keissleriella breviasca,['J30']
Gluconacetobacter asukensis,"['J746', 'J840']"
Ballistosporomyces xanthus,"['J25', 'J30']"
Pseudoflavitalea soli,['J346']
Oceanospirillum sanctuarii,['J118']
Parasphingorhabdus pacifica,['J118']
Debaryomyces singareniensis,"['J25', 'J30']"
Sporobolomyces dimmenae,"['J25', 'J30']"
Penicillium glandicola,"['J226', 'J30']"
Rhodoferax sediminis,['J346']
Streptacidiphilus pinicola,['J800']
Neisseria skkuensis,['J256']
Lutibacter litoralis,['J118']
Naganishia globosa,"['J25', 'J30']"
Desulfovibrio butyratiphilus,['J708']
Aspergillus ivoriensis,"['J226', 'J30', 'J31']"
Aureimonas glaciistagni,['J118']
Ambrosiozyma neoplatypodis,"['J25', 'J30']"
Ramichloridium schulzeri schulzeri,['J30']
Goffeauzyma gastrica,"['J25', 'J30']"
Hirsutella rhossiliensis,['J30']
Ambrosiozyma platypodis,"['J25', 'J30']"
Pseudarthrobacter psychrotolerans,['J346']
Bizionia fulviae,['J118']
Lyophyllum decastes,"['J30', 'J1072']"
Saccharomycopsis malanga,"['J25', 'J30']"
Maritimimonas rapanae,['J118']
Nitrosarchaeum koreense,['J1004']
Lacinutrix chionocetis,['J118']
Rhodococcus aerolatus,['J43']
Rectinema subterraneum,['J1214']
Filimonas endophytica,['J346']
Periconia igniaria,"['J148', 'J30']"
Chryseobacterium solani,['J75']
Phaeocystidibacter luteus,['J118']
Arthrobacter zhaoguopingii,['J26']
Nocardioides jejuensis,['J346']
Pichia kluyveri,"['J27', 'J25', 'J30']"
Barnettozyma wickerhamii,"['J25', 'J30']"
Methylolobus aquaticus,['J1221']
Mesorhizobium temperatum,['J254']
Rurimicrobium arvi,['J346']
Aquibacter zeaxanthinifaciens,['J118']
Chromobacterium,['J27']
Iodidimonas muriae,['J118']
Luteimonas yindakuii,['J28']
Arthroderma grubyi,"['J168', 'J27', 'J35']"
Labilibaculum euxinus,['J1208']
Lelliottia jeotgali,"['J7', 'J22']"
Prototheca zopfii portoricensis,['J31']
Kazachstania transvaalensis,"['J25', 'J30']"
Lentilactobacillus buchneri,"['J84', 'J74', 'J148', 'J30', 'J13', 'J242', 'J25']"
Pilibacter termitis,['J14']
Spirosoma areae,['J346']
Kistimonas scapharcae,['J118']
Gilvimarinus polysaccharolyticus,['J118']
Tilletiopsis pallescens,"['J25', 'J30']"
Mortierella jenkinii,['J343']
Nitrosococcus wardiae,['J1056']
Deinococcus puniceus,['J346']
Streptomyces raffinosus,"['J66', 'J43']"
Berkleasmium micronesiacum,"['J148', 'J30']"
Hydrogenobacter halophilus,['J128']
Lysobacter olei,['J346']
Pedobacter edaphicus,['J346']
Cochleicola gelatinilyticus,['J118']
Holtermanniella nyarrowii,"['J25', 'J30']"
Shewanella fodinae,['J22']
Lysinibacillus,"['J28', 'J22']"
Tremella brasiliensis,['J30']
Graphilbum pleomorphum,['J30']
Moesziomyces antarcticus,"['J25', 'J30']"
Halalkalicoccus tibetensis,"['J306', 'J167']"
Aspergillus manginii,"['J226', 'J32']"
Cohnella formosensis,['J75']
Flavobacterium sulfureum,['J22']
Rhizobium soli,['J75']
Grimontia indica,['J118']
Salinirubellus salinus,['J574']
Phragmotaenium derxii,"['J25', 'J30']"
Flavobacterium edaphi,['J346']
Flavobacterium panacis,"['J74', 'J346']"
Rhodophyticola porphyridii,['J118']
Pontibacter,['J118']
Aspergillus helicothrix,"['J226', 'J30', 'J31']"
Wickerhamiella sorbophila,"['J118', 'J25', 'J30']"
Thalassospira alkalitolerans,['J118']
Clathrosphaerina zalewskii,['J30']
Dyadobacter sediminis,['J346']
Candida dendrica,"['J25', 'J30']"
Bifidobacterium pseudolongum pseudolongum,"['J14', 'J84', 'J13']"
Saturnispora silvae,"['J25', 'J30']"
Actinoplanes awajinensis,['J52']
Ustilago crus-galli,"['J14', 'J1092', 'J30', 'J31']"
Marinobacter pelagius,['J632']
Moritella profunda,['J41']
Rhodotorula aurantiaca,"['J25', 'J30']"
Neosartorya fischeri glabra,"['J30', 'J31']"
Jinshanibacter zhutongyuii,['J22']
Deinococcus rubrus,['J346']
Paenibacillus koleovorans,['J359']
Apiotrichum montevideense,"['J25', 'J30']"
Aquamicrobium aestuarii,['J118']
Massilia solisilvae,['J346']
Candida saitoana,"['J598', 'J190', 'J346', 'J101', 'J30', 'J118', 'J13', 'J25']"
Microlunatus elymi,['J26']
Speiropsis hyalospora,['J30']
Enterobacter,['J27']
Enterovibrio,['J118']
Streptomyces hygroscopicus aabomyceticus,['J58']
Glaciecola nitratireducens,['J118']
Faecalibacillus faecis,['J1130']
Paenibacillus hemerocallicola,['J346']
Haloarcula californiae,['J168']
Flaviflexus ciconiae,['J27']
Flammeovirga pectinis,['J118']
Halosimplex carlsbadense,['J298']
Streptomyces aquilus,"['J81', 'J42']"
Asteromassaria pulchra,"['J148', 'J30']"
Aestuariibaculum marinum,['J118']
Actinotalea caeni,['J26']
Saccharofermentans acetigenes,['J564']
Rhodanobacter aciditrophus,['J346']
Aegerita candida,['J30']
Bifidobacterium criceti,['J13']
Uliginosibacterium flavum,['J346']
Penicillium purpurogenum,"['J226', 'J30']"
Spirosoma fluminis,['J346']
Preussia aemulans,['J30']
Sporobolomyces blumeae,"['J25', 'J30']"
Haloterrigena longa,['J168']
Kalmanozyma fusiformata,"['J25', 'J30']"
Apiotrichum otae,"['J25', 'J30']"
Flavivirga amylovorans,['J118']
Streptomyces humidus antitumoris,"['J66', 'J50', 'J43']"
Leuconostoc mesenteroides dextranicum,['J13']
Emericellopsis sphaerospora,"['J148', 'J30']"
Abyssibacter profundi,['J118']
Thermus,"['J894', 'J276']"
Scheffersomyces lignosum,"['J25', 'J30']"
Maribacter thermophilus,['J118']
Pseudomonas bathycetes,['J118']
Wickerhamiella vanderwaltii,"['J25', 'J30']"
Bullera taiwanensis,"['J25', 'J30']"
Myxozyma geophila,"['J25', 'J30']"
Leptospira ryugenii,['J946']
Anoxybacillus vitaminiphilus,['J812']
Nocardioides,"['J475', 'J28', 'J43', 'J804']"
Candida methanosorbosa,"['J25', 'J30']"
Streptococcus chosunense,['J28']
Monodictys putredinis,"['J148', 'J30']"
Labedella phragmitis,['J43']
Pestalotiopsis maculiformans,['J30']
Algoriphagus aestuariicola,['J118']
Pilasporangium apinafurcum,"['J1054', 'J30']"
Candida asiatica,"['J25', 'J30']"
Sphingomonas swuensis,['J346']
Dictyocheirospora bannica,['J30']
Hypomyces sympodiophorus,"['J148', 'J30']"
Marinilabilia nitratireducens,['J118']
Streptomyces castaneus,['J51']
Algivirga pacifica,['J118']
Marinobacter salinus,['J118']
Flavobacterium chungangense,['J346']
Psychrobacter oceani,['J118']
Candida oregonensis,"['J25', 'J30']"
Trematosphaeria crassiseptata,"['J148', 'J30']"
Capulatispora sagittiformis,['J30']
Methylophilus aquaticus,['J1154']
Salarchaeum japonicum,['J787']
Muricauda marina,['J118']
Massilia agri,['J346']
Haloquadratum,['J442']
Mixia osmundae,"['J25', 'J30']"
Shewanella oneidensis,['J27']
Heterocephalacria arrabidensis,"['J25', 'J30']"
Mitsuaria chitosanitabida,['J75']
Hysterographium minus,['J30']
Pelagicoccus mobilis,"['J736', 'J659']"
Prosthecobacter fluviatilis,['J631']
Solirubrobacter phytolaccae,['J346']
Penicillium allahabadense,"['J226', 'J30']"
Pseudovibrio japonicus,['J118']
Peptoniphilus tyrrelliae,['J14']
Cephalotrichum verrucisporum,['J30']
Psychrobacter aestuarii,['J118']
Marinobacter litoralis,['J118']
Natronoarchaeum mannanilyticum,['J788']
Terrimonas soli,['J346']
Flavobacterium rakeshii,['J27']
Vibrio injenensis,['J27']
Halobellus rufus,['J168']
Salinisphaera aquimarina,['J118']
Ruminococcus gnavus,"['J14', 'J465', 'J1130']"
Actinomadura,"['J14', 'J42', 'J43', 'J104', 'J49', 'J48']"
Iodidimonas gelatinilytica,['J118']
Helicosporium lumbricoides,['J30']
Candida akabanensis,"['J25', 'J30']"
Zhongshania marina,['J118']
Thermococcus prieurii,['J280']
Sphingobacterium thermophilum,['J22']
Halomonas zincidurans,['J632']
Aneurinibacillus humi,['J346']
Hyphobacterium indicum,['J118']
Peptoniphilus mikwangii,['J14']
Aliidiomarina taiwanensis,['J118']
Pedobacter terricola,"['J74', 'J346']"
Blastococcus,['J346']
Acidibacillus sulfuroxidans,['J1182']
Hymenobacter metallicola,"['J346', 'J27']"
Aspergillus lanosus,"['J226', 'J30', 'J31']"
Ramichloridium obovoideum,"['J148', 'J54', 'J30']"
Sphingomicrobium marinum,['J118']
Neosartorya quadricincta,"['J118', 'J31']"
Dokdonia lutea,['J118']
Roussoella hysterioides,"['J148', 'J30']"
Dokdonia aurantiaca,['J118']
Acidipropionibacterium,"['J14', 'J84']"
Agromyces hippuratus,['J26']
Naumovozyma castellii,"['J25', 'J30']"
Oleiagrimonas citrea,['J118']
Halopelagius longus,"['J954', 'J574']"
Halobiforma nitratireducens,['J167']
Cribrihabitans neustonicus,['J118']
Kocuria subflava,['J26']
Streptomyces lilaceus,"['J66', 'J43']"
Pedobacter ginsengiterrae,['J346']
Oidiodendron,['J30']
Hymenobacter algoricola,['J346']
Arenimonas maotaiensis,['J346']
Undibacterium piscinae,['J346']
Trematosphaeria biappendiculata,"['J148', 'J30']"
Streptomyces bifurcus,['J66']
Dendrostilbella prasinula,['J30']
Ballistosporomyces sasicola,"['J25', 'J30']"
Spirillospora,"['J475', 'J74', 'J346', 'J75', 'J202']"
Trichothecium ovalisporum,"['J148', 'J30']"
Bythopirellula goksoyri,['J995']
Natrialba swarupiae,['J306']
Citrimicrobium luteum,['J118']
Apiotrichum brassicae,"['J25', 'J226', 'J30']"
Lecanicillium primulinum,"['J148', 'J30']"
Aestuariicoccus marinus,['J118']
Tubercularia lateritia,['J30']
Ambrosiozyma kashinagicola,"['J25', 'J30']"
Zygosporium oscheoides,"['J148', 'J30']"
Emericellopsis mirabilis,"['J148', 'J30']"
Speiropsis pedatospora,['J30']
Bowmanella dokdonensis,['J118']
Aspergillus flavus flavus,"['J226', 'J30']"
Nitratireductor basaltis,['J75']
Deinococcus ruber,['J346']
Polaribacter gangjinensis,['J118']
Uliginosibacterium sediminicola,['J346']
Bacillus salacetis,"['J1240', 'J1241']"
Bifidobacterium castoris,['J13']
Rhodococcus olei,['J43']
Mycolicibacterium chubuense,"['J386', 'J26']"
Ravibacter arvi,['J346']
Lederbergia panacisoli,['J443']
Streptomyces nobilis,"['J66', 'J58']"
Bullera unica,"['J25', 'J30']"
Shimazuella alba,"['J61', 'J104']"
Haloarcula mannanilytica,['J442']
Micromonospora musae,['J61']
Lentibacillus cibarius,"['J914', 'J115']"
Saccharibacillus qingshengii,['J475']
Candida easanensis,"['J25', 'J30']"
Marinobacterium sediminicola,['J118']
Flavobacterium buctense,['J346']
Massilia pinisoli,['J346']
Comamonas,['J842']
Terrimicrobium sacchariphilum,['J873']
Nonlabens tegetincola,['J118']
Globisporangium macrosporum,"['J1054', 'J30']"
Chromobacterium paludis,['J443']
Candida palmioleophila,"['J25', 'J30']"
Halomicroarcula salina,['J457']
Streptomyces neburosus,"['J66', 'J42']"
Labrys soli,['J346']
Portibacter,['J118']
Candida sophiae-reginae,"['J25', 'J30']"
Conyzicola nivalis,['J346']
Aspergillus awamori piceus,"['J226', 'J30']"
Deinococcus terrigena,['J346']
Emericellopsis donezkii,"['J148', 'J30']"
Saprochaete suaveolens,"['J25', 'J30']"
Kocuria gwangalliensis,['J26']
Gracilistilbella,['J30']
Idiomarina tyrosinivorans,['J118']
Pedobacter lentus,"['J74', 'J346']"
Streptomyces amritsarensis,['J42']
Malassezia japonica,['J153']
Thalassospira australica,['J118']
Filimonas aquilariae,['J74']
Neoheteroceras macrosporum,['J30']
Phragmotaenium,"['J25', 'J30']"
Candida glucosophila,['J208']
Flavobacterium supellecticarium,"['J346', 'J74', 'J75']"
Flavobacterium limnosediminis,['J346']
Emericella,"['J226', 'J30']"
Candida vanderkliftii,"['J25', 'J30']"
Temperatibacter marinus,['J118']
Pochonia bulbillosa,['J30']
Bifidobacterium pseudolongum globosum,"['J14', 'J84', 'J13']"
Streptomyces owasiensis,"['J45', 'J50']"
Cuniculitrema polymorpha,"['J25', 'J30']"
Lindgomyces ingoldianus,['J30']
Thermosyntropha tengcongensis,['J850']
Barnettozyma salicaria,"['J25', 'J30']"
Pichia nakasei,"['J52', 'J30', 'J51', 'J25']"
Aestuariirhabdus litorea,['J118']
Paraburkholderia panaciterrae,['J27']
Chryseobacterium ginsengiterrae,['J346']
Kondoa subrosea,"['J25', 'J30']"
Massarina phragmiticola,"['J148', 'J30']"
Hymenobacter baengnokdamensis,['J346']
Salinigranum halophilum,"['J1058', 'J574']"
Spongiibacter taiwanensis,"['J118', 'J428']"
Motilibacter aurantiacus,"['J346', 'J26']"
Emticicia fontis,['J346']
Flavobacterium koreense,['J346']
Cladosporium argillaceum,"['J148', 'J30']"
Pythium torulosum,"['J1054', 'J30']"
Kionochaeta spissa,['J30']
Shewanella gelidii,['J118']
Scheffersomyces shehatae,"['J25', 'J259', 'J30']"
Scedosporium apiospermum,"['J148', 'J30']"
Candida sithepensis,"['J25', 'J30']"
Taibaiella koreensis,['J75']
Yamadazyma nakazawae,"['J25', 'J30']"
Streptomyces triangulatus,['J66']
Sulfodiicoccus acidiphilus,['J172']
Streptomyces padanus,['J43']
Rhizopus azygosporus,['J30']
Curvibacter fontanus,['J346']
Brevundimonas viscosa,['J475']
Qipengyuania nanhaisediminis,['J118']
Thermoproteus thermophilus,['J236']
Candida eppingiae,"['J25', 'J30']"
Bradyrhizobium nitroreducens,['J346']
Microbacterium terricola,"['J28', 'J26']"
Monocillium mucidum,"['J148', 'J30']"
Natronomonas halophila,['J574']
Pythium utonaiense,['J30']
Kordia,['J118']
Kostermansinda magna,"['J148', 'J30']"
Sunxiuqinia dokdonensis,['J118']
Sinomonas halotolerans,['J26']
Wickerhamomyces chaumierensis,"['J25', 'J30']"
Fusarium sacchari subglutinans,"['J148', 'J332', 'J30']"
Ochrovirga pacifica,['J118']
Halolamina litorea,['J574']
Flavihumibacter sediminis,['J346']
Sphingobacterium siyangense,['J443']
Calidifontibacter terrae,['J346']
Actinomadura physcomitrii,['J104']
Rossellomorea oryzaecorticis,['J443']
Rhodosporidiobolus,"['J25', 'J30']"
Marinobacter xestospongiae,['J118']
Nervostroma depraedans,['J30']
Nioella aestuarii,['J118']
Bullera siamensis,"['J25', 'J30']"
Chaetomella raphigera,"['J148', 'J30']"
Kondoa miscanthi,"['J25', 'J30']"
Pseudozyma prolifica,"['J25', 'J30']"
Cryptococcus flavescens,"['J25', 'J30']"
Deinococcus rubellus,['J346']
Nitropelagi marinus,['J118']
Nocardioides seonyuensis,['J118']
Dipodascus australiensis,['J25']
Winogradskyella aurantiaca,['J118']
Pedobacter glacialis,['J346']
Prevotella hominis,['J14']
Streptomyces toxifertilis,['J42']
Azospirillum agricola,"['J74', 'J346']"
Lysobacter erysipheiresistens,"['J118', 'J443']"
Allodekkera sacchari,['J25']
Aeribacillus composti,"['J475', 'J28']"
Lactobacillus delbrueckii delbrueckii,"['J84', 'J2', 'J13']"
Endocalyx cinctus,['J30']
Spirosoma horti,['J346']
Flavobacterium cheonanense,['J346']
Flavobacterium aquimarinum,['J118']
Neovaginatispora fuckelii,['J30']
Methanolobus,['J1048']
Chitinophaga salinisoli,['J346']
Asteromassaria macroconidica,"['J148', 'J30']"
Papiliotrema pseudoalba,"['J25', 'J30']"
Thermaerobacter composti,['J734']
Prevotella,"['J14', 'J84']"
Pseudopaucispora brunneospora,"['J1202', 'J30']"
Methylopila,"['J74', 'J22', 'J346']"
Dyadobacter luteus,['J27']
Scheffersomyces spartinae,"['J25', 'J30']"
Streptomyces armentosus,['J42']
Niesslia pulchriseta,"['J148', 'J30']"
Belliella aquatica,['J118']
Aspergillus brevipes,"['J226', 'J30', 'J31']"
Mesobacillus fermenti,['J1096']
Paenibacillus ginsengiterrae,['J475']
Halobacterium bonnevillei,['J574']
Streptomyces fagopyri,"['J42', 'J43']"
Starmerella sorbosivorans,"['J148', 'J30', 'J118', 'J25']"
Lysobacter rhizosphaerae,['J346']
Actinoplanes arizonaensis,"['J52', 'J42']"
Thermogutta hypogea,['J1031']
Chromobacterium sphagni,['J443']
Thalassocola ureilytica,['J118']
Halosimplex salinum,['J574']
Oceanisphaera psychrotolerans,['J27']
Candida arabinofermentans,"['J25', 'J30']"
Niabella aquatica,['J346']
Streptomyces rameus,['J42']
Winogradskyella eckloniae,['J118']
Ophiostoma longicollum,"['J148', 'J30']"
Haloplanus ruber,['J574']
Mortierella sugadairana,['J343']
Blastobotrys aristata,['J30']
Saitoella complicata,"['J25', 'J30']"
Paenibacillus aurantiacus,"['J475', 'J28']"
Aspergillus niger intermedius,"['J22', 'J30', 'J118', 'J226', 'J31', 'J29']"
Polaribacter sejongensis,['J118']
Brassicibacter thermophilus,['J1063']
Nonomuraea typhae,"['J50', 'J43']"
Hysterographium fraxini,['J30']
Algoriphagus,"['J118', 'J346']"
Penicillium velutinum,"['J226', 'J30']"
Edaphocola aurantiacus,['J346']
Arthrobacter yangruifuii,"['J28', 'J26']"
Sporobolomyces lophatheri,"['J25', 'J30']"
Aspergillus kanagawaensis,"['J22', 'J842', 'J119', 'J30', 'J226', 'J31', 'J29']"
Penicillium phialosporum,"['J226', 'J30']"
Kordiimonas lipolytica,['J118']
Pseudomonas pharmafabricae,['J443']
Yersinia,"['J22', 'J148', 'J30', 'J12']"
Cereibacter azotoformans,['J200']
Rheinheimera aestuari,['J118']
Shewanella violacea,['J118']
Evansella polygoni,['J181']
Shinella curvata,"['J346', 'J74', 'J75']"
Halopelagius fulvigenes,['J879']
Aureimonas,['J74']
Micromonospora,"['J14', 'J148', 'J61', 'J346', 'J27', 'J568', 'J30', 'J1208', 'J118', 'J31', 'J1130', 'J51', 'J560', 'J343']"
Streptomyces roseoplatus,['J42']
Luteipulveratus halotolerans,['J26']
Pseudolophiostoma vitigenum,['J30']
Streptomyces kasugaspinus,['J42']
Chaetosartorya cremea,"['J33', 'J32']"
Sporobolomyces novazealandicus,"['J25', 'J30']"
Bacillus tequilensis,['J443']
Rhodanobacter koreensis,['J22']
Mucilaginibacter puniceus,['J346']
Halolamina pelagica,['J574']
Bacteroides sedimenti,['J14']
Symbiotaphrina buchneri,['J30']
Massilia terrae,['J346']
Bactrodesmium spilomeum,"['J148', 'J30']"
Cutibacterium acnes elongatum,['J14']
Auraticoccus cholistanensis,['J475']
Massilia glaciei,['J346']
Flavihumibacter cheonanensis,['J346']
Acidibacillus ferrooxidans,['J1182']
Noviherbaspirillum humi,['J346']
Saturnispora dispora,"['J22', 'J148', 'J30', 'J25', 'J917']"
Pichia myanmarensis,"['J25', 'J30']"
Aspergillus westerdijkiae,"['J226', 'J30']"
Aspergillus caelatus,"['J226', 'J30']"
Pochonia chlamydosporia ellipsospora,['J30']
Croceitalea litorea,['J118']
Paraburkholderia flava,['J346']
Sphingomonas rosea,['J346']
Halomonas salifodinae,['J632']
Trichosporon faecale,"['J25', 'J30']"
Fusarium oxysporum lagenariae,"['J148', 'J332', 'J30']"
Priceomyces castillae,"['J25', 'J30']"
Clavispora,"['J25', 'J30']"
Aurantimicrobium minutum,['J346']
Capnocytophaga,"['J14', 'J156']"
Halarchaeum nitratireducens,"['J776', 'J789']"
Mycoavidus,['J119']
Ponticoccus marisrubri,['J118']
Gluconobacter roseus,['J598']
Pedobacter luteus,['J346']
Gillisia marina,['J118']
Cryptococcus tepidarius,"['J25', 'J30']"
Phreatobacter cathodiphilus,['J346']
Starmera stellimalicola,"['J25', 'J30']"
Cryptococcus dimennae,['J25']
Moesziomyces rugulosus,"['J25', 'J30']"
Trichosporiella flavificans,"['J346', 'J30', 'J118', 'J442', 'J25']"
Brumimicrobium mesophilum,['J118']
Yeosuana marina,['J118']
Cladosporium funiculosum,"['J148', 'J30']"
Geotrichum fragrans,"['J25', 'J30', 'J842']"
Aurantiacibacter rhizosphaerae,['J118']
Pseudomonas formosensis,['J22']
Aspergillus hennebergii,"['J118', 'J30', 'J31']"
Bordetella tumbae,['J22']
Wardomyces pulvinatus,"['J346', 'J31']"
Sedimentitalea todarodis,['J118']
Nonlabens sediminis,['J118']
Streptomyces ahygroscopicus,['J43']
Salinisphaera orenii,['J733']
Paludirhabdus telluriireducens,['J28']
Glaciihabitans tibetensis,['J28']
Neptuniibacter,['J118']
Sclerographium fuligineum,"['J148', 'J30']"
Erythrobasidium elongatum,"['J25', 'J30']"
Malassezia equina,['J153']
Mucilaginibacter panaciglaebae,['J346']
Amycolatopsis nivea,['J43']
Alkalihalobacillus pseudofirmus,['J181']
Filobasidium globisporum,['J30']
Kirschsteiniothelia incrustans,['J30']
Neokalmusia scabrispora,"['J148', 'J30']"
Roseovarius algicolus,['J118']
Novosphingobium aquimarinum,['J118']
Moritella abyssi,['J41']
Parasphingopyxis algicola,['J118']
Cladosporium,"['J148', 'J30']"
Candida insectorum,"['J25', 'J30']"
Cutaneotrichosporon moniliiforme,"['J25', 'J30']"
Oceanisphaera avium,['J27']
Gluconacetobacter tumulisoli,"['J97', 'J746', 'J597']"
Rhizopus arrhizus delemar,['J30']
Paracoccus aquimaris,['J118']
Larkinella ripae,['J346']
Pyrococcus yayanosii,['J811']
Pyrococcus,['J151']
Everhartia hymenuloides,"['J148', 'J30']"
Radiobacillus deserti,"['J28', 'J443']"
Hymenobacter elongatus,['J346']
Cystobasidium laryngis,"['J25', 'J30']"
Polaribacter marinaquae,['J118']
Bergeyella cardium,['J256']
Thielavia terrestris,['J30']
Zhengella mangrovi,['J118']
Mycobacteroides abscessus massiliense,"['J386', 'J26']"
Kionochaeta ramifera,['J30']
Psychrobacillus,['J118']
Rhodotorula lamellibrachii,"['J25', 'J30']"
Paraburkholderia ginsengiterrae,['J27']
Candida sagamina,"['J25', 'J30']"
Trichocoma paradoxa,['J30']
Candida diddensiae,"['J25', 'J30']"
Massariosphaeria maxima,"['J148', 'J30']"
Pelagibacterium lixinzhangensis,['J75']
Streptomyces tumemacerans,['J58']
Schwanniomyces polymorphus polymorphus,"['J25', 'J30']"
Polaromonas,"['J346', 'J23']"
Sphingobacterium kyonggiense,['J22']
Larkinella harenae,['J346']
Rhodotorula nothofagi,"['J25', 'J30']"
Paremcibacter congregatus,['J118']
Sarimanas shirakamiense,['J30']
Sampaiozyma ingeniosa,"['J25', 'J30']"
Pontibacter saemangeumensis,['J346']
Streptomyces rufochromogenes,"['J66', 'J43']"
Hydrogenophaga soli,['J346']
Candida pattaniensis,"['J25', 'J30']"
Nitrincola nitratireducens,['J118']
Erythrobacter flavus,['J118']
Maritimibacter lacisalsi,['J118']
Streptomyces myxogenes,['J58']
Clavispora fructus,"['J475', 'J30', 'J118', 'J25']"
Sphingomonas humi,['J346']
Streptococcus periodonticum,['J28']
Aspergillus batatas,"['J226', 'J30']"
Marichromatium,"['J568', 'J517']"
Versicolorisporium triseptatum,['J30']
Lactococcus nasutitermitis,['J27']
Prototheca eriobotryae,['J30']
Vanrija humicola,"['J591', 'J346', 'J30', 'J172', 'J23', 'J25']"
Cyberlindnera rhodanensis,"['J25', 'J30']"
Actinorectispora metalli,"['J51', 'J43']"
Cryobacterium tepidiphilum,['J26']
Myxozyma lipomycoides,"['J25', 'J30']"
Hymenobacter wooponensis,['J346']
Flavobacterium cheonhonense,['J346']
Fulvivirga imtechensis,['J1153']
Bannoa syzygii,"['J25', 'J30']"
Pseudocoleophoma polygonicola,['J30']
Kockovaella schimae,"['J25', 'J30']"
Pelistega ratti,['J28']
Mycovellosiella nattrassii,['J30']
Carideicomes alvinocaridis,['J118']
Streptomyces aurantiacogriseus,"['J50', 'J58']"
Bahusutrabeeja dwaya,['J30']
Halorubrum trueperi,['J1007']
Pseudoruegeria limi,['J118']
Crassiclypeus aquaticus,"['J148', 'J30']"
Nitrososphaera gargensis,['J1148']
Chryseobacterium shandongense,"['J346', 'J443']"
Tessaracoccus antarcticus,['J28']
Bionectria ochroleuca,"['J148', 'J30']"
Angustibacter luteus,['J42']
Marivita lacus,['J118']
Marivirga lumbricoides,['J118']
Bullera ninhbinhensis,"['J25', 'J30']"
Alkalihalobacillus alkalilacus,['J1016']
Teunomyces kruisii,"['J118', 'J25', 'J30']"
Thalassotalea atypica,['J118']
Didymella,['J30']
Wickerhamomyces patagonicus,"['J25', 'J30']"
Cellulomonas macrotermitis,"['J475', 'J28']"
Filobasidium chernovii,"['J25', 'J30']"
Natronotalea proteinilytica,['J1139']
Papiliotrema taeanensis,"['J25', 'J30']"
Derxomyces,"['J25', 'J30']"
Hydrogenobacter subterraneus,['J268']
Algoriphagus taiwanensis,['J118']
Vibrio japonicus,['J118']
Aspergillus nutans,"['J92', 'J28', 'J27', 'J30', 'J226', 'J31', 'J29']"
Trichosporon aquatile,"['J25', 'J30']"
Asaia krungthepensis,['J709']
Halosimplex rubrum,['J574']
Labrenzia callyspongiae,['J118']
Gemmobacter lutimaris,"['J118', 'J75']"
Natronorubrum sediminis,['J167']
Cristulariella,['J30']
Kribbella turkmenica,"['J104', 'J42', 'J58']"
Parapontixanthobacter aurantiacus,['J118']
Metschnikowia kofuensis,"['J30', 'J118', 'J226', 'J25']"
Aspergillus oryzae magnasporus,"['J75', 'J30']"
Holwaya mucida nipponica,['J30']
Halorubrum salsamenti,['J1007']
Natronomonas salsuginis,"['J1247', 'J574']"
Halococcus agarilyticus,['J1008']
